date,station_id,station_name,solar_radiation,sunshine_duration,mean_temperature,mean_cloud_cover
2024-09-25,108,서울,13.51,6.1,23.3,5.8
2024-09-26,108,서울,14.01,5.9,23.6,4.8
2024-09-27,108,서울,16.45,7.9,22.7,2.6
2024-09-28,108,서울,18.07,8.2,23.2,3.1
2024-09-29,108,서울,18.06,7.3,23.5,1.5
2024-09-30,108,서울,16.77,8.0,23.0,4.5
2024-10-01,108,서울,7.73,2.2,18.3,5.9
2024-10-02,108,서울,20.66,9.5,14.9,2.0
2024-10-03,108,서울,15.9,7.3,16.4,2.0
2024-10-04,108,서울,20.32,10.9,17.6,0.0
2024-10-05,108,서울,17.31,9.7,17.5,3.6
2024-10-06,108,서울,3.65,0.0,15.4,8.9
2024-10-07,108,서울,9.33,1.8,16.9,6.6
2024-10-08,108,서울,14.54,6.8,17.7,1.3
2024-10-09,108,서울,16.61,8.1,18.8,4.8
2024-10-10,108,서울,13.91,6.3,18.8,4.5
2024-10-11,108,서울,16.05,9.5,18.6,0.6
2024-10-12,108,서울,18.19,10.4,18.3,0.0
2024-10-13,108,서울,11.43,4.7,18.3,6.4
2024-10-14,108,서울,4.71,0.0,19.3,9.4
2024-10-15,108,서울,4.59,0.0,19.2,7.3
2024-10-16,108,서울,13.84,6.8,18.2,2.8
2024-10-17,108,서울,14.7,7.5,19.0,4.4
2024-10-18,108,서울,1.54,0.0,17.4,9.6
2024-10-19,108,서울,8.19,2.1,16.6,6.6
2024-10-20,108,서울,17.47,10.0,13.4,1.4
2024-10-21,108,서울,8.92,1.1,14.8,8.6
2024-10-22,108,서울,1.27,0.0,15.5,10.0
2024-10-23,108,서울,9.76,2.9,12.7,5.9
2024-10-24,108,서울,16.03,9.9,12.5,0.0
2024-10-25,108,서울,14.88,7.9,14.9,4.0
2024-10-26,108,서울,16.04,9.7,17.0,2.8
2024-10-27,108,서울,5.27,0.2,16.0,8.3
2024-10-28,108,서울,8.92,1.9,15.7,8.3
2024-10-29,108,서울,6.22,0.2,15.0,6.0
2024-10-30,108,서울,14.75,9.6,15.7,1.3
2024-10-31,108,서울,14.38,9.4,15.9,1.8
2024-11-01,108,서울,5.83,0.1,15.3,9.8
2024-11-02,108,서울,14.31,9.6,18.1,1.8
2024-11-03,108,서울,13.13,8.2,17.6,2.5
2024-11-04,108,서울,11.74,6.7,14.8,5.3
2024-11-05,108,서울,13.47,8.8,9.1,2.8
2024-11-06,108,서울,14.98,9.7,7.5,0.0
2024-11-07,108,서울,14.42,9.7,7.8,0.0
2024-11-08,108,서울,13.87,9.6,10.2,0.8
2024-11-09,108,서울,13.18,8.9,12.9,2.0
2024-11-10,108,서울,11.42,6.8,14.4,3.9
2024-11-11,108,서울,12.95,9.3,14.6,1.8
2024-11-12,108,서울,13.02,9.3,14.3,2.4
2024-11-13,108,서울,12.26,8.6,14.2,2.4
2024-11-14,108,서울,3.57,0.0,14.8,8.5
2024-11-15,108,서울,9.84,5.5,17.0,6.8
2024-11-17,108,서울,8.47,4.1,7.0,5.0
2024-11-18,108,서울,13.68,9.3,2.8,0.6
2024-11-19,108,서울,9.9,7.4,5.7,4.8
2024-11-20,108,서울,3.75,0.3,6.5,7.6
2024-11-21,108,서울,6.57,3.2,9.7,4.8
2024-11-22,108,서울,12.57,9.2,6.2,0.0
2024-11-23,108,서울,11.87,9.2,6.4,1.4
2024-11-24,108,서울,11.89,9.1,7.4,1.1
2024-11-25,108,서울,9.9,6.8,10.1,5.8
2024-11-26,108,서울,4.35,0.9,5.8,9.6
2024-11-27,108,서울,0.82,0.3,-0.4,9.1
2024-11-28,108,서울,8.16,4.5,0.8,5.4
2024-11-29,108,서울,8.35,5.4,0.2,2.4
2024-11-30,108,서울,4.74,2.4,2.5,4.1
2024-12-01,108,서울,7.01,2.4,5.2,5.9
2024-12-02,108,서울,5.09,2.3,6.4,2.6
2024-12-03,108,서울,11.61,8.9,1.3,3.0
2024-12-04,108,서울,11.12,8.9,3.1,1.3
2024-12-05,108,서울,9.89,6.7,3.9,2.5
2024-12-06,108,서울,11.69,9.1,2.1,0.1
2024-12-07,108,서울,10.86,7.2,0.2,0.9
2024-12-08,108,서울,11.62,9.1,-0.2,0.0
2024-12-09,108,서울,10.61,8.3,1.0,0.8
2024-12-10,108,서울,10.52,8.4,2.6,3.9
2024-12-11,108,서울,8.65,6.9,3.0,4.6
2024-12-12,108,서울,10.06,6.7,0.5,4.5
2024-12-13,108,서울,7.14,5.2,1.0,5.0
2024-12-14,108,서울,11.11,9.0,-0.8,1.3
2024-12-15,108,서울,8.76,6.0,1.2,2.8
2024-12-16,108,서울,5.61,3.8,-0.2,3.1
2024-12-17,108,서울,8.26,6.2,-0.8,1.1
2024-12-18,108,서울,11.38,9.0,-3.4,0.0
2024-12-19,108,서울,10.53,8.2,-1.4,3.3
2024-12-20,108,서울,4.9,1.4,1.4,9.1
2024-12-21,108,서울,4.03,2.0,-0.7,5.3
2024-12-22,108,서울,11.47,9.0,-3.4,0.0
2024-12-23,108,서울,10.29,7.3,0.3,0.9
2024-12-24,108,서울,11.06,9.0,-0.4,2.1
2024-12-25,108,서울,6.46,3.0,2.7,8.3
2024-12-26,108,서울,11.1,8.6,0.1,0.8
2024-12-27,108,서울,9.29,7.3,-2.6,2.3
2024-12-28,108,서울,11.01,8.3,-3.0,1.1
2024-12-29,108,서울,9.49,6.5,1.1,5.1
2024-12-30,108,서울,6.29,2.6,5.5,7.4
2024-12-31,108,서울,11.57,9.0,0.6,0.0
